time, G1_p, G2_p, G4_p, G3_p, v1, v2, v3, v4, v5, v6, v7, v8, v9, v10, v11
3.049167, 700.589747, 709.299667, 716.976200, 695.647402, 1.025272, 1.001981, 1.042262, 1.019507, 0.999848, 0.969101, 0.951076, 0.941429, 0.976781, 0.991522, 1.019146
3.050167, 700.633767, 709.336819, 716.570978, 695.293894, 1.025175, 1.001854, 1.042242, 1.019467, 0.999718, 0.968929, 0.950873, 0.941189, 0.976695, 0.991470, 1.019119
3.051167, 700.677348, 709.373030, 716.165556, 694.940353, 1.025078, 1.001726, 1.042221, 1.019426, 0.999587, 0.968757, 0.950670, 0.940949, 0.976607, 0.991416, 1.019093
3.052167, 700.720488, 709.408297, 715.759938, 694.586783, 1.024980, 1.001598, 1.042200, 1.019385, 0.999456, 0.968585, 0.950466, 0.940708, 0.976520, 0.991363, 1.019065
3.053167, 700.763189, 709.442623, 715.354132, 694.233188, 1.024883, 1.001470, 1.042178, 1.019343, 0.999325, 0.968413, 0.950263, 0.940467, 0.976432, 0.991309, 1.019038
3.054167, 700.805448, 709.476006, 714.948143, 693.879573, 1.024785, 1.001341, 1.042157, 1.019302, 0.999193, 0.968240, 0.950059, 0.940225, 0.976344, 0.991255, 1.019010
3.055167, 700.847267, 709.508447, 714.541976, 693.525941, 1.024687, 1.001213, 1.042135, 1.019260, 0.999061, 0.968068, 0.949854, 0.939983, 0.976256, 0.991201, 1.018983
3.056167, 700.888644, 709.539947, 714.135637, 693.172296, 1.024589, 1.001084, 1.042113, 1.019218, 0.998930, 0.967895, 0.949650, 0.939741, 0.976167, 0.991147, 1.018954
3.057167, 700.929580, 709.570504, 713.729132, 692.818643, 1.024491, 1.000955, 1.042091, 1.019175, 0.998798, 0.967721, 0.949445, 0.939498, 0.976078, 0.991092, 1.018926
3.058167, 700.970073, 709.600120, 713.322467, 692.464985, 1.024393, 1.000826, 1.042068, 1.019133, 0.998665, 0.967548, 0.949240, 0.939255, 0.975988, 0.991036, 1.018897
3.059167, 701.010124, 709.628795, 712.915648, 692.111328, 1.024294, 1.000697, 1.042045, 1.019090, 0.998533, 0.967374, 0.949035, 0.939012, 0.975898, 0.990981, 1.018868
3.060167, 701.049732, 709.656529, 712.508679, 691.757674, 1.024195, 1.000567, 1.042022, 1.019047, 0.998400, 0.967201, 0.948829, 0.938768, 0.975808, 0.990925, 1.018839
3.061167, 701.088897, 709.683323, 712.101568, 691.404028, 1.024096, 1.000437, 1.041999, 1.019003, 0.998267, 0.967026, 0.948623, 0.938524, 0.975718, 0.990869, 1.018810
3.062167, 701.127619, 709.709177, 711.694320, 691.050394, 1.023997, 1.000307, 1.041976, 1.018960, 0.998134, 0.966852, 0.948417, 0.938279, 0.975627, 0.990813, 1.018780
3.063167, 701.165896, 709.734092, 711.286940, 690.696777, 1.023898, 1.000177, 1.041952, 1.018916, 0.998001, 0.966678, 0.948211, 0.938034, 0.975536, 0.990756, 1.018750
3.064167, 701.203730, 709.758067, 710.879434, 690.343179, 1.023799, 1.000047, 1.041928, 1.018871, 0.997868, 0.966503, 0.948005, 0.937789, 0.975445, 0.990699, 1.018719
3.065167, 701.241120, 709.781104, 710.471809, 689.989606, 1.023699, 0.999916, 1.041904, 1.018827, 0.997734, 0.966328, 0.947798, 0.937544, 0.975353, 0.990642, 1.018689
3.066167, 701.278065, 709.803203, 710.064069, 689.636061, 1.023599, 0.999786, 1.041880, 1.018782, 0.997601, 0.966153, 0.947591, 0.937298, 0.975261, 0.990584, 1.018658
3.067167, 701.314565, 709.824365, 709.656222, 689.282548, 1.023499, 0.999655, 1.041855, 1.018737, 0.997467, 0.965978, 0.947384, 0.937052, 0.975169, 0.990526, 1.018627
3.068167, 701.350620, 709.844591, 709.248272, 688.929071, 1.023399, 0.999524, 1.041830, 1.018692, 0.997333, 0.965802, 0.947177, 0.936805, 0.975076, 0.990468, 1.018596
3.069167, 701.386230, 709.863880, 708.840225, 688.575635, 1.023299, 0.999392, 1.041805, 1.018647, 0.997199, 0.965627, 0.946969, 0.936558, 0.974983, 0.990409, 1.018564
3.070167, 701.421395, 709.882235, 708.432087, 688.222244, 1.023199, 0.999261, 1.041780, 1.018601, 0.997064, 0.965451, 0.946762, 0.936311, 0.974890, 0.990351, 1.018532
3.071167, 701.456114, 709.899656, 708.023865, 687.868901, 1.023098, 0.999129, 1.041754, 1.018555, 0.996930, 0.965275, 0.946554, 0.936063, 0.974796, 0.990291, 1.018500
3.072167, 701.490388, 709.916143, 707.615563, 687.515610, 1.022997, 0.998998, 1.041729, 1.018509, 0.996795, 0.965099, 0.946345, 0.935815, 0.974702, 0.990232, 1.018468
3.073167, 701.524216, 709.931697, 707.207188, 687.162376, 1.022897, 0.998866, 1.041703, 1.018463, 0.996660, 0.964922, 0.946137, 0.935567, 0.974608, 0.990172, 1.018435
3.074167, 701.557597, 709.946320, 706.798745, 686.809202, 1.022796, 0.998734, 1.041676, 1.018416, 0.996525, 0.964746, 0.945928, 0.935318, 0.974513, 0.990112, 1.018402
3.075167, 701.590533, 709.960012, 706.390241, 686.456093, 1.022694, 0.998601, 1.041650, 1.018369, 0.996390, 0.964569, 0.945720, 0.935070, 0.974419, 0.990052, 1.018369
3.076167, 701.623022, 709.972775, 705.981680, 686.103052, 1.022593, 0.998469, 1.041623, 1.018322, 0.996254, 0.964392, 0.945511, 0.934820, 0.974323, 0.989992, 1.018335
3.077167, 701.655065, 709.984609, 705.573070, 685.750084, 1.022491, 0.998336, 1.041597, 1.018274, 0.996119, 0.964215, 0.945302, 0.934571, 0.974228, 0.989931, 1.018302
3.078167, 701.686661, 709.995515, 705.164415, 685.397192, 1.022390, 0.998203, 1.041569, 1.018227, 0.995983, 0.964038, 0.945092, 0.934321, 0.974132, 0.989870, 1.018268
3.079167, 701.717812, 710.005495, 704.755722, 685.044381, 1.022288, 0.998070, 1.041542, 1.018179, 0.995847, 0.963861, 0.944883, 0.934071, 0.974036, 0.989808, 1.018233
3.080167, 701.748515, 710.014550, 704.346997, 684.691654, 1.022186, 0.997937, 1.041515, 1.018131, 0.995711, 0.963683, 0.944673, 0.933821, 0.973940, 0.989747, 1.018199
3.081167, 701.778772, 710.022681, 703.938244, 684.339015, 1.022084, 0.997804, 1.041487, 1.018082, 0.995575, 0.963505, 0.944463, 0.933570, 0.973843, 0.989685, 1.018164
3.082167, 701.808582, 710.029888, 703.529471, 683.986469, 1.021982, 0.997671, 1.041459, 1.018034, 0.995439, 0.963327, 0.944253, 0.933319, 0.973746, 0.989623, 1.018129
3.083167, 701.837946, 710.036175, 703.120683, 683.634019, 1.021879, 0.997537, 1.041431, 1.017985, 0.995303, 0.963149, 0.944043, 0.933068, 0.973649, 0.989560, 1.018094
3.084167, 701.866863, 710.041540, 702.711886, 683.281669, 1.021777, 0.997403, 1.041402, 1.017936, 0.995166, 0.962971, 0.943832, 0.932816, 0.973552, 0.989497, 1.018058
3.085167, 701.895333, 710.045987, 702.303085, 682.929424, 1.021674, 0.997269, 1.041373, 1.017886, 0.995029, 0.962793, 0.943622, 0.932565, 0.973454, 0.989434, 1.018022
3.086167, 701.923357, 710.049517, 701.894287, 682.577286, 1.021571, 0.997135, 1.041345, 1.017837, 0.994892, 0.962614, 0.943411, 0.932313, 0.973356, 0.989371, 1.017986
3.087167, 701.950934, 710.052130, 701.485497, 682.225260, 1.021468, 0.997001, 1.041315, 1.017787, 0.994755, 0.962436, 0.943200, 0.932060, 0.973257, 0.989307, 1.017950
3.088167, 701.978064, 710.053829, 701.076722, 681.873351, 1.021365, 0.996867, 1.041286, 1.017737, 0.994618, 0.962257, 0.942989, 0.931808, 0.973159, 0.989243, 1.017914
3.089167, 702.004749, 710.054614, 700.667966, 681.521561, 1.021262, 0.996732, 1.041257, 1.017687, 0.994481, 0.962078, 0.942778, 0.931555, 0.973060, 0.989179, 1.017877
3.090167, 702.030986, 710.054488, 700.259237, 681.169895, 1.021159, 0.996598, 1.041227, 1.017636, 0.994344, 0.961899, 0.942567, 0.931302, 0.972960, 0.989115, 1.017840
3.091167, 702.056778, 710.053452, 699.850539, 680.818356, 1.021055, 0.996463, 1.041197, 1.017585, 0.994206, 0.961720, 0.942355, 0.931048, 0.972861, 0.989050, 1.017802
3.092167, 702.082123, 710.051507, 699.441879, 680.466949, 1.020952, 0.996328, 1.041167, 1.017534, 0.994068, 0.961540, 0.942143, 0.930795, 0.972761, 0.988985, 1.017765
3.093167, 702.107022, 710.048655, 699.033262, 680.115678, 1.020848, 0.996193, 1.041136, 1.017483, 0.993930, 0.961361, 0.941932, 0.930541, 0.972661, 0.988920, 1.017727
3.094167, 702.131475, 710.044899, 698.624695, 679.764545, 1.020744, 0.996058, 1.041105, 1.017432, 0.993793, 0.961181, 0.941720, 0.930287, 0.972561, 0.988854, 1.017689
3.095167, 702.155483, 710.040238, 698.216183, 679.413556, 1.020640, 0.995922, 1.041075, 1.017380, 0.993654, 0.961001, 0.941507, 0.930032, 0.972460, 0.988788, 1.017651
3.096167, 702.179044, 710.034677, 697.807732, 679.062713, 1.020536, 0.995787, 1.041043, 1.017328, 0.993516, 0.960822, 0.941295, 0.929778, 0.972359, 0.988722, 1.017612
3.097167, 702.202161, 710.028215, 697.399347, 678.712022, 1.020431, 0.995651, 1.041012, 1.017276, 0.993378, 0.960642, 0.941083, 0.929523, 0.972258, 0.988656, 1.017573
3.098167, 702.224832, 710.020855, 696.991036, 678.361485, 1.020327, 0.995516, 1.040981, 1.017224, 0.993240, 0.960462, 0.940870, 0.929268, 0.972157, 0.988589, 1.017534
3.099167, 702.247057, 710.012600, 696.582803, 678.011106, 1.020222, 0.995380, 1.040949, 1.017171, 0.993101, 0.960281, 0.940658, 0.929013, 0.972055, 0.988523, 1.017495
3.100167, 702.268838, 710.003450, 696.174654, 677.660890, 1.020118, 0.995244, 1.040917, 1.017118, 0.992962, 0.960101, 0.940445, 0.928757, 0.971953, 0.988456, 1.017455
3.101167, 702.290174, 709.993407, 695.766596, 677.310840, 1.020013, 0.995108, 1.040885, 1.017065, 0.992824, 0.959920, 0.940232, 0.928501, 0.971851, 0.988388, 1.017416
3.102167, 702.311066, 709.982474, 695.358633, 676.960960, 1.019908, 0.994971, 1.040852, 1.017012, 0.992685, 0.959740, 0.940019, 0.928245, 0.971748, 0.988321, 1.017376
3.103167, 702.331514, 709.970653, 694.950773, 676.611253, 1.019803, 0.994835, 1.040820, 1.016958, 0.992546, 0.959559, 0.939806, 0.927989, 0.971646, 0.988253, 1.017335
3.104167, 702.351517, 709.957946, 694.543020, 676.261725, 1.019698, 0.994699, 1.040787, 1.016905, 0.992407, 0.959378, 0.939593, 0.927733, 0.971543, 0.988184, 1.017295
3.105167, 702.371077, 709.944354, 694.135381, 675.912377, 1.019593, 0.994562, 1.040754, 1.016851, 0.992267, 0.959198, 0.939379, 0.927476, 0.971439, 0.988116, 1.017254
3.106167, 702.390194, 709.929880, 693.727862, 675.563214, 1.019487, 0.994425, 1.040721, 1.016796, 0.992128, 0.959017, 0.939166, 0.927220, 0.971336, 0.988047, 1.017213
3.107167, 702.408867, 709.914527, 693.320467, 675.214240, 1.019382, 0.994288, 1.040687, 1.016742, 0.991989, 0.958835, 0.938952, 0.926963, 0.971232, 0.987978, 1.017172
3.108167, 702.427098, 709.898295, 692.913204, 674.865459, 1.019276, 0.994151, 1.040653, 1.016687, 0.991849, 0.958654, 0.938739, 0.926706, 0.971128, 0.987909, 1.017130
3.109167, 702.444886, 709.881188, 692.506077, 674.516874, 1.019171, 0.994014, 1.040620, 1.016633, 0.991709, 0.958473, 0.938525, 0.926448, 0.971024, 0.987840, 1.017089
3.110167, 702.462232, 709.863208, 692.099094, 674.168489, 1.019065, 0.993877, 1.040585, 1.016578, 0.991570, 0.958292, 0.938311, 0.926191, 0.970919, 0.987770, 1.017047
3.111167, 702.479137, 709.844357, 691.692258, 673.820308, 1.018959, 0.993740, 1.040551, 1.016522, 0.991430, 0.958110, 0.938097, 0.925933, 0.970815, 0.987700, 1.017005
3.112167, 702.495600, 709.824636, 691.285577, 673.472335, 1.018853, 0.993603, 1.040517, 1.016467, 0.991290, 0.957929, 0.937883, 0.925675, 0.970710, 0.987630, 1.016962
3.113167, 702.511622, 709.804050, 690.879057, 673.124573, 1.018747, 0.993465, 1.040482, 1.016411, 0.991150, 0.957747, 0.937669, 0.925417, 0.970604, 0.987560, 1.016919
3.114167, 702.527203, 709.782600, 690.472702, 672.777025, 1.018641, 0.993328, 1.040447, 1.016355, 0.991010, 0.957565, 0.937454, 0.925159, 0.970499, 0.987489, 1.016877
3.115167, 702.542344, 709.760288, 690.066519, 672.429697, 1.018534, 0.993190, 1.040412, 1.016299, 0.990870, 0.957383, 0.937240, 0.924900, 0.970393, 0.987418, 1.016833
3.116167, 702.557045, 709.737117, 689.660513, 672.082590, 1.018428, 0.993052, 1.040376, 1.016243, 0.990729, 0.957202, 0.937026, 0.924642, 0.970287, 0.987347, 1.016790
3.117167, 702.571307, 709.713089, 689.254691, 671.735710, 1.018322, 0.992914, 1.040341, 1.016186, 0.990589, 0.957020, 0.936811, 0.924383, 0.970181, 0.987276, 1.016746
3.118167, 702.585130, 709.688207, 688.849057, 671.389059, 1.018215, 0.992776, 1.040305, 1.016129, 0.990449, 0.956838, 0.936597, 0.924124, 0.970075, 0.987204, 1.016703
3.119167, 702.598598, 709.662558, 688.443653, 671.042674, 1.018108, 0.992638, 1.040269, 1.016073, 0.990308, 0.956656, 0.936382, 0.923865, 0.969968, 0.987132, 1.016659
3.120167, 702.611492, 709.635937, 688.038379, 670.696460, 1.018001, 0.992500, 1.040233, 1.016015, 0.990167, 0.956473, 0.936168, 0.923606, 0.969861, 0.987060, 1.016614
3.121167, 702.623949, 709.608470, 687.633311, 670.350487, 1.017895, 0.992362, 1.040197, 1.015958, 0.990027, 0.956291, 0.935953, 0.923347, 0.969754, 0.986988, 1.016570
3.122167, 702.635970, 709.580159, 687.228456, 670.004759, 1.017788, 0.992224, 1.040160, 1.015900, 0.989886, 0.956109, 0.935738, 0.923087, 0.969647, 0.986915, 1.016525
3.123167, 702.647554, 709.551008, 686.823820, 669.659279, 1.017680, 0.992085, 1.040123, 1.015843, 0.989745, 0.955926, 0.935523, 0.922828, 0.969539, 0.986843, 1.016480
3.124167, 702.658703, 709.521020, 686.419407, 669.314051, 1.017573, 0.991947, 1.040086, 1.015785, 0.989604, 0.955744, 0.935308, 0.922568, 0.969431, 0.986770, 1.016435
3.125167, 702.669417, 709.490196, 686.015225, 668.969078, 1.017466, 0.991808, 1.040049, 1.015726, 0.989463, 0.955561, 0.935093, 0.922308, 0.969323, 0.986696, 1.016389
3.126167, 702.679696, 709.458540, 685.611278, 668.624365, 1.017359, 0.991669, 1.040012, 1.015668, 0.989322, 0.955379, 0.934878, 0.922048, 0.969215, 0.986623, 1.016344
3.127167, 702.689541, 709.426054, 685.207572, 668.279914, 1.017251, 0.991531, 1.039974, 1.015609, 0.989181, 0.955196, 0.934663, 0.921788, 0.969106, 0.986549, 1.016298
3.128167, 702.698953, 709.392741, 684.804114, 667.935730, 1.017144, 0.991392, 1.039936, 1.015551, 0.989040, 0.955014, 0.934448, 0.921528, 0.968998, 0.986475, 1.016252
3.129167, 702.707933, 709.358604, 684.400908, 667.591816, 1.017036, 0.991253, 1.039898, 1.015492, 0.988898, 0.954831, 0.934233, 0.921268, 0.968889, 0.986401, 1.016205
3.130167, 702.716479, 709.323647, 683.997961, 667.248175, 1.016928, 0.991114, 1.039860, 1.015432, 0.988757, 0.954648, 0.934017, 0.921007, 0.968780, 0.986327, 1.016159
3.131167, 702.724594, 709.287871, 683.595277, 666.904811, 1.016821, 0.990975, 1.039822, 1.015373, 0.988616, 0.954466, 0.933802, 0.920747, 0.968671, 0.986252, 1.016112
3.132167, 702.732278, 709.251280, 683.192864, 666.561727, 1.016713, 0.990836, 1.039783, 1.015314, 0.988474, 0.954283, 0.933587, 0.920486, 0.968561, 0.986177, 1.016065
3.133167, 702.739532, 709.213876, 682.790726, 666.218927, 1.016605, 0.990696, 1.039744, 1.015254, 0.988333, 0.954100, 0.933372, 0.920226, 0.968451, 0.986102, 1.016018
3.134167, 702.746355, 709.175664, 682.388869, 665.876415, 1.016497, 0.990557, 1.039705, 1.015194, 0.988191, 0.953917, 0.933156, 0.919965, 0.968342, 0.986027, 1.015970
3.135167, 702.752749, 709.136645, 681.987299, 665.534194, 1.016389, 0.990418, 1.039666, 1.015134, 0.988050, 0.953734, 0.932941, 0.919704, 0.968231, 0.985952, 1.015923
3.136167, 702.758715, 709.096823, 681.586021, 665.192267, 1.016281, 0.990279, 1.039627, 1.015073, 0.987908, 0.953551, 0.932726, 0.919443, 0.968121, 0.985876, 1.015875
3.137167, 702.764253, 709.056201, 681.185041, 664.850639, 1.016172, 0.990139, 1.039587, 1.015013, 0.987766, 0.953368, 0.932510, 0.919182, 0.968011, 0.985800, 1.015827
3.138167, 702.769363, 709.014782, 680.784366, 664.509312, 1.016064, 0.990000, 1.039547, 1.014952, 0.987625, 0.953185, 0.932295, 0.918921, 0.967900, 0.985724, 1.015779
3.139167, 702.774046, 708.972569, 680.383999, 664.168289, 1.015956, 0.989860, 1.039507, 1.014891, 0.987483, 0.953002, 0.932080, 0.918660, 0.967789, 0.985648, 1.015730
3.140167, 702.778304, 708.929566, 679.983948, 663.827576, 1.015847, 0.989720, 1.039467, 1.014830, 0.987341, 0.952819, 0.931864, 0.918399, 0.967678, 0.985571, 1.015681
3.141167, 702.782136, 708.885775, 679.584217, 663.487174, 1.015739, 0.989581, 1.039427, 1.014769, 0.987199, 0.952636, 0.931649, 0.918137, 0.967567, 0.985494, 1.015633
3.142167, 702.785544, 708.841199, 679.184812, 663.147087, 1.015630, 0.989441, 1.039386, 1.014707, 0.987057, 0.952453, 0.931433, 0.917876, 0.967455, 0.985418, 1.015583
3.143167, 702.788528, 708.795843, 678.785740, 662.807319, 1.015522, 0.989301, 1.039346, 1.014646, 0.986915, 0.952270, 0.931218, 0.917615, 0.967344, 0.985340, 1.015534
3.144167, 702.791089, 708.749709, 678.387004, 662.467873, 1.015413, 0.989162, 1.039305, 1.014584, 0.986773, 0.952087, 0.931003, 0.917353, 0.967232, 0.985263, 1.015485
3.145167, 702.793227, 708.702801, 677.988612, 662.128753, 1.015305, 0.989022, 1.039264, 1.014522, 0.986631, 0.951904, 0.930787, 0.917092, 0.967120, 0.985186, 1.015435
3.146167, 702.794944, 708.655122, 677.590568, 661.789961, 1.015196, 0.988882, 1.039222, 1.014460, 0.986489, 0.951721, 0.930572, 0.916830, 0.967008, 0.985108, 1.015385
3.147167, 702.796240, 708.606675, 677.192879, 661.451502, 1.015087, 0.988742, 1.039181, 1.014398, 0.986347, 0.951538, 0.930356, 0.916568, 0.966896, 0.985030, 1.015335
3.148167, 702.797116, 708.557464, 676.795549, 661.113379, 1.014978, 0.988602, 1.039139, 1.014335, 0.986205, 0.951355, 0.930141, 0.916307, 0.966783, 0.984952, 1.015284
3.149167, 702.797573, 708.507491, 676.398584, 660.775595, 1.014869, 0.988462, 1.039098, 1.014272, 0.986063, 0.951172, 0.929926, 0.916045, 0.966670, 0.984874, 1.015234
3.150167, 702.797612, 708.456762, 676.001990, 660.438153, 1.014760, 0.988322, 1.039056, 1.014210, 0.985921, 0.950989, 0.929711, 0.915784, 0.966558, 0.984795, 1.015183
3.151167, 702.797232, 708.405278, 675.605772, 660.101057, 1.014651, 0.988182, 1.039013, 1.014147, 0.985779, 0.950806, 0.929495, 0.915522, 0.966445, 0.984716, 1.015132
3.152167, 702.796436, 708.353044, 675.209936, 659.764310, 1.014542, 0.988042, 1.038971, 1.014083, 0.985637, 0.950623, 0.929280, 0.915260, 0.966331, 0.984638, 1.015081
3.153167, 702.795224, 708.300063, 674.814488, 659.427916, 1.014433, 0.987902, 1.038929, 1.014020, 0.985495, 0.950440, 0.929065, 0.914999, 0.966218, 0.984559, 1.015030
3.154167, 702.793597, 708.246338, 674.419432, 659.091877, 1.014324, 0.987762, 1.038886, 1.013957, 0.985353, 0.950257, 0.928850, 0.914737, 0.966105, 0.984479, 1.014978
3.155167, 702.791556, 708.191874, 674.024775, 658.756198, 1.014215, 0.987621, 1.038843, 1.013893, 0.985210, 0.950074, 0.928635, 0.914475, 0.965991, 0.984400, 1.014927
3.156167, 702.789101, 708.136673, 673.630521, 658.420881, 1.014105, 0.987481, 1.038800, 1.013829, 0.985068, 0.949891, 0.928420, 0.914213, 0.965877, 0.984320, 1.014875
3.157167, 702.786234, 708.080739, 673.236676, 658.085930, 1.013996, 0.987341, 1.038757, 1.013765, 0.984926, 0.949708, 0.928204, 0.913952, 0.965763, 0.984241, 1.014823
3.158167, 702.782956, 708.024077, 672.843247, 657.751347, 1.013887, 0.987201, 1.038713, 1.013701, 0.984784, 0.949525, 0.927990, 0.913690, 0.965649, 0.984161, 1.014770
3.159167, 702.779266, 707.966689, 672.450237, 657.417137, 1.013778, 0.987061, 1.038670, 1.013636, 0.984642, 0.949343, 0.927775, 0.913428, 0.965535, 0.984081, 1.014718
3.160167, 702.775167, 707.908579, 672.057653, 657.083303, 1.013668, 0.986920, 1.038626, 1.013572, 0.984499, 0.949160, 0.927560, 0.913167, 0.965421, 0.984000, 1.014665
3.161167, 702.770659, 707.849752, 671.665499, 656.749847, 1.013559, 0.986780, 1.038582, 1.013507, 0.984357, 0.948977, 0.927345, 0.912905, 0.965306, 0.983920, 1.014612
3.162167, 702.765743, 707.790210, 671.273782, 656.416773, 1.013449, 0.986640, 1.038538, 1.013442, 0.984215, 0.948794, 0.927130, 0.912643, 0.965191, 0.983839, 1.014559
3.163167, 702.760420, 707.729957, 670.882507, 656.084085, 1.013340, 0.986500, 1.038494, 1.013378, 0.984073, 0.948612, 0.926915, 0.912382, 0.965077, 0.983758, 1.014506
3.164167, 702.754691, 707.668998, 670.491679, 655.751785, 1.013230, 0.986359, 1.038449, 1.013312, 0.983931, 0.948429, 0.926701, 0.912120, 0.964962, 0.983678, 1.014453
3.165167, 702.748557, 707.607336, 670.101303, 655.419877, 1.013121, 0.986219, 1.038405, 1.013247, 0.983788, 0.948246, 0.926486, 0.911859, 0.964847, 0.983596, 1.014399
3.166167, 702.742019, 707.544975, 669.711386, 655.088364, 1.013011, 0.986079, 1.038360, 1.013182, 0.983646, 0.948064, 0.926272, 0.911597, 0.964731, 0.983515, 1.014345
3.167167, 702.735078, 707.481918, 669.321931, 654.757248, 1.012902, 0.985938, 1.038315, 1.013116, 0.983504, 0.947881, 0.926057, 0.911336, 0.964616, 0.983434, 1.014291
3.168167, 702.727735, 707.418170, 668.932945, 654.426535, 1.012792, 0.985798, 1.038270, 1.013050, 0.983362, 0.947699, 0.925843, 0.911074, 0.964501, 0.983352, 1.014237
3.169167, 702.719991, 707.353735, 668.544433, 654.096225, 1.012682, 0.985658, 1.038225, 1.012985, 0.983220, 0.947517, 0.925629, 0.910813, 0.964385, 0.983270, 1.014183
3.170167, 702.711847, 707.288616, 668.156400, 653.766323, 1.012573, 0.985517, 1.038179, 1.012919, 0.983078, 0.947334, 0.925415, 0.910552, 0.964269, 0.983188, 1.014129
3.171167, 702.703304, 707.222817, 667.768851, 653.436832, 1.012463, 0.985377, 1.038134, 1.012852, 0.982936, 0.947152, 0.925201, 0.910291, 0.964153, 0.983106, 1.014074
3.172167, 702.694363, 707.156342, 667.381792, 653.107755, 1.012353, 0.985237, 1.038088, 1.012786, 0.982793, 0.946970, 0.924987, 0.910030, 0.964037, 0.983024, 1.014019
3.173167, 702.685025, 707.089196, 666.995228, 652.779095, 1.012244, 0.985097, 1.038042, 1.012720, 0.982651, 0.946788, 0.924773, 0.909768, 0.963921, 0.982942, 1.013964
3.174167, 702.675291, 707.021381, 666.609165, 652.450856, 1.012134, 0.984956, 1.037996, 1.012653, 0.982509, 0.946606, 0.924559, 0.909507, 0.963805, 0.982859, 1.013909
3.175167, 702.665162, 706.952903, 666.223606, 652.123039, 1.012024, 0.984816, 1.037950, 1.012586, 0.982367, 0.946424, 0.924345, 0.909247, 0.963689, 0.982776, 1.013854
3.176167, 702.654640, 706.883765, 665.838559, 651.795649, 1.011915, 0.984676, 1.037904, 1.012519, 0.982225, 0.946242, 0.924132, 0.908986, 0.963572, 0.982694, 1.013798
3.177167, 702.643725, 706.813971, 665.454027, 651.468688, 1.011805, 0.984536, 1.037857, 1.012452, 0.982084, 0.946060, 0.923918, 0.908725, 0.963456, 0.982611, 1.013742
3.178167, 702.632419, 706.743526, 665.070017, 651.142160, 1.011695, 0.984395, 1.037810, 1.012385, 0.981942, 0.945878, 0.923705, 0.908464, 0.963339, 0.982528, 1.013687
3.179167, 702.620722, 706.672433, 664.686533, 650.816068, 1.011585, 0.984255, 1.037764, 1.012318, 0.981800, 0.945697, 0.923492, 0.908204, 0.963223, 0.982444, 1.013631
3.180167, 702.608636, 706.600696, 664.303580, 650.490414, 1.011475, 0.984115, 1.037717, 1.012251, 0.981658, 0.945515, 0.923279, 0.907943, 0.963106, 0.982361, 1.013575
3.181167, 702.596161, 706.528320, 663.921164, 650.165202, 1.011366, 0.983975, 1.037669, 1.012183, 0.981516, 0.945334, 0.923066, 0.907683, 0.962989, 0.982277, 1.013518
3.182167, 702.583300, 706.455309, 663.539290, 649.840435, 1.011256, 0.983835, 1.037622, 1.012116, 0.981374, 0.945152, 0.922853, 0.907423, 0.962872, 0.982194, 1.013462
3.183167, 702.570053, 706.381666, 663.157962, 649.516116, 1.011146, 0.983695, 1.037575, 1.012048, 0.981233, 0.944971, 0.922640, 0.907163, 0.962755, 0.982110, 1.013405
3.184167, 702.556421, 706.307397, 662.777187, 649.192248, 1.011036, 0.983555, 1.037527, 1.011980, 0.981091, 0.944790, 0.922428, 0.906903, 0.962637, 0.982026, 1.013348
3.185167, 702.542406, 706.232505, 662.396969, 648.868833, 1.010927, 0.983415, 1.037479, 1.011912, 0.980949, 0.944609, 0.922215, 0.906643, 0.962520, 0.981942, 1.013291
3.186167, 702.528008, 706.156994, 662.017313, 648.545876, 1.010817, 0.983275, 1.037432, 1.011844, 0.980808, 0.944428, 0.922003, 0.906383, 0.962403, 0.981858, 1.013234
3.187167, 702.513229, 706.080869, 661.638224, 648.223378, 1.010707, 0.983135, 1.037384, 1.011775, 0.980666, 0.944247, 0.921790, 0.906123, 0.962285, 0.981773, 1.013177
3.188167, 702.498070, 706.004134, 661.259707, 647.901343, 1.010597, 0.982995, 1.037335, 1.011707, 0.980525, 0.944066, 0.921578, 0.905864, 0.962168, 0.981689, 1.013120
3.189167, 702.482532, 705.926793, 660.881768, 647.579774, 1.010488, 0.982855, 1.037287, 1.011638, 0.980384, 0.943885, 0.921366, 0.905605, 0.962050, 0.981604, 1.013062
3.190167, 702.466617, 705.848850, 660.504412, 647.258674, 1.010378, 0.982715, 1.037239, 1.011570, 0.980242, 0.943705, 0.921155, 0.905345, 0.961932, 0.981520, 1.013004
3.191167, 702.450325, 705.770310, 660.127642, 646.938045, 1.010268, 0.982575, 1.037190, 1.011501, 0.980101, 0.943524, 0.920943, 0.905086, 0.961815, 0.981435, 1.012947
3.192167, 702.433658, 705.691177, 659.751465, 646.617891, 1.010158, 0.982436, 1.037141, 1.011432, 0.979960, 0.943344, 0.920732, 0.904827, 0.961697, 0.981350, 1.012889
3.193167, 702.416617, 705.611456, 659.375886, 646.298215, 1.010049, 0.982296, 1.037092, 1.011363, 0.979819, 0.943164, 0.920520, 0.904569, 0.961579, 0.981265, 1.012830
3.194167, 702.399204, 705.531149, 659.000909, 645.979019, 1.009939, 0.982156, 1.037043, 1.011294, 0.979677, 0.942983, 0.920309, 0.904310, 0.961461, 0.981180, 1.012772
